date_old,date,time,temp,cum_precipitation,humidity,insolation,sunshine,wind,wind_direction,sea_lvl_pressure,pressure
2019-10-04 오후 2:22:00,2019-10-04,14,27.3,0,54,12.77,26640,3.6,178.2,1011.6,1001.9
2019-10-04 오후 2:23:00,2019-10-04,14,27.3,0,55.5,12.8,26700,2.7,186.8,1011.6,1001.9
2019-10-04 오후 2:24:00,2019-10-04,14,27.2,0,56.1,12.83,26760,2.3,160.7,1011.6,1001.9
2019-10-04 오후 2:25:00,2019-10-04,14,27.3,0,57,12.86,26820,2.1,145.4,1011.6,1001.9
2019-10-04 오후 2:26:00,2019-10-04,14,27.3,0,58,12.9,26880,2.3,177.1,1011.6,1001.9
2019-10-04 오후 2:27:00,2019-10-04,14,27.3,0,58.8,12.93,26940,2.3,109.7,1011.6,1001.9
2019-10-04 오후 2:28:00,2019-10-04,14,27.4,0,55.3,12.96,27000,2.4,149.3,1011.6,1001.9
2019-10-04 오후 2:29:00,2019-10-04,14,27.5,0,56.5,13,27060,2.4,132.6,1011.6,1001.9
2019-10-04 오후 2:30:00,2019-10-04,14,27.6,0,57.3,13.03,27120,3.2,157.7,1011.5,1001.8
2019-10-04 오후 2:31:00,2019-10-04,14,27.5,0,56.1,13.06,27180,4.3,144,1011.6,1001.9
2019-10-04 오후 2:32:00,2019-10-04,14,27.6,0,54.3,13.1,27240,3.2,149.5,1011.6,1001.9
2019-10-04 오후 2:33:00,2019-10-04,14,27.6,0,55.9,13.14,27300,2.3,136.2,1011.5,1001.8
2019-10-04 오후 2:34:00,2019-10-04,14,27.5,0,55.3,13.17,27360,1.6,107.3,1011.5,1001.8
2019-10-04 오후 2:35:00,2019-10-04,14,27.6,0,56.1,13.21,27420,2,171.4,1011.5,1001.8
2019-10-04 오후 2:36:00,2019-10-04,14,27.6,0,55.9,13.24,27480,2.6,147.2,1011.5,1001.8
2019-10-04 오후 2:37:00,2019-10-04,14,27.5,0,55.9,13.27,27540,2.6,138.9,1011.5,1001.8
2019-10-04 오후 2:38:00,2019-10-04,14,27.7,0,56.9,13.31,27600,2.2,122.6,1011.5,1001.8
2019-10-04 오후 2:39:00,2019-10-04,14,27.6,0,55.7,13.34,27660,2.4,86.9,1011.5,1001.8
2019-10-04 오후 2:40:00,2019-10-04,14,27.7,0,57.5,13.37,27720,3.6,135.5,1011.5,1001.8
2019-10-04 오후 2:41:00,2019-10-04,14,27.6,0,54.7,13.4,27780,3.3,129.5,1011.5,1001.8
2019-10-04 오후 2:42:00,2019-10-04,14,27.8,0,55.5,13.43,27840,3,149.3,1011.4,1001.8
2019-10-04 오후 2:43:00,2019-10-04,14,27.7,0,56.3,13.46,27900,2.5,165.6,1011.5,1001.8
2019-10-04 오후 2:44:00,2019-10-04,14,27.7,0,54.7,13.5,27960,2.1,133.4,1011.5,1001.8
2019-10-04 오후 2:45:00,2019-10-04,14,27.6,0,54,13.53,28020,2.3,137,1011.5,1001.8
2019-10-04 오후 2:46:00,2019-10-04,14,27.8,0,54.2,13.57,28080,3.7,163,1011.4,1001.8
2019-10-04 오후 2:47:00,2019-10-04,14,27.6,0,54.5,13.6,28140,4.1,138.3,1011.5,1001.8
2019-10-04 오후 2:48:00,2019-10-04,14,27.7,0,55,13.63,28200,4.9,137.4,1011.4,1001.7
2019-10-04 오후 2:49:00,2019-10-04,14,27.7,0,54.7,13.66,28260,4.3,133.5,1011.5,1001.8
2019-10-04 오후 2:50:00,2019-10-04,14,27.7,0,56.5,13.69,28320,4.4,123.7,1011.5,1001.8
2019-10-04 오후 2:51:00,2019-10-04,14,27.7,0,56.6,13.73,28380,3.5,154.1,1011.5,1001.8
2019-10-04 오후 2:52:00,2019-10-04,14,27.7,0,55.5,13.76,28440,3.4,149.5,1011.5,1001.8
2019-10-04 오후 2:53:00,2019-10-04,14,27.8,0,54.1,13.79,28500,2.7,155.3,1011.4,1001.8
2019-10-04 오후 2:54:00,2019-10-04,14,27.8,0,54.5,13.81,28560,2.6,168.6,1011.3,1001.7
2019-10-04 오후 2:55:00,2019-10-04,14,27.7,0,55.3,13.84,28620,3.9,175.1,1011.5,1001.8
2019-10-04 오후 2:56:00,2019-10-04,14,27.7,0,56.4,13.87,28680,3.5,165.3,1011.4,1001.7
2019-10-04 오후 2:57:00,2019-10-04,14,27.6,0,55.8,13.91,28740,3.9,149.5,1011.4,1001.7
2019-10-04 오후 2:58:00,2019-10-04,14,27.5,0,55.3,13.94,28800,3.7,164,1011.5,1001.8
2019-10-04 오후 2:59:00,2019-10-04,14,27.6,0,55.1,13.97,28860,3.8,157.1,1011.5,1001.8
2019-10-04 오후 3:00:00,2019-10-04,15,27.6,0,56,14,28920,3.3,155.9,1011.4,1001.7
2019-10-04 오후 3:01:00,2019-10-04,15,27.7,0,54.9,14.03,28980,3.7,168,1011.5,1001.8
2019-10-04 오후 3:02:00,2019-10-04,15,27.6,0,53.7,14.06,29040,4.4,173,1011.5,1001.8
2019-10-04 오후 3:03:00,2019-10-04,15,27.6,0,54.2,14.09,29100,3.2,166.4,1011.5,1001.8
2019-10-04 오후 3:04:00,2019-10-04,15,27.5,0,54.6,14.12,29160,3,186.5,1011.5,1001.8
2019-10-04 오후 3:05:00,2019-10-04,15,27.5,0,56,14.15,29220,3.3,165.8,1011.5,1001.8
2019-10-04 오후 3:06:00,2019-10-04,15,27.5,0,56.6,14.17,29280,3.3,164.2,1011.5,1001.8
2019-10-04 오후 3:07:00,2019-10-04,15,27.6,0,54.5,14.2,29340,2.6,158.5,1011.5,1001.8
2019-10-04 오후 3:08:00,2019-10-04,15,27.4,0,54.1,14.23,29400,3,149.5,1011.5,1001.8
2019-10-04 오후 3:09:00,2019-10-04,15,27.6,0,55,14.26,29460,2.1,153.7,1011.5,1001.8
2019-10-04 오후 3:10:00,2019-10-04,15,27.5,0,55.9,14.3,29520,2.7,176.5,1011.5,1001.8
2019-10-04 오후 3:11:00,2019-10-04,15,27.5,0,54.9,14.32,29580,3.6,156.8,1011.6,1001.9
2019-10-04 오후 3:12:00,2019-10-04,15,27.6,0,55.1,14.35,29640,2.7,196.5,1011.6,1001.9
2019-10-04 오후 3:13:00,2019-10-04,15,27.7,0,55.4,14.38,29700,4.1,186.8,1011.5,1001.8
2019-10-04 오후 3:14:00,2019-10-04,15,27.6,0,55.8,14.41,29760,3.4,203.3,1011.5,1001.8
2019-10-04 오후 3:15:00,2019-10-04,15,27.5,0,53.9,14.44,29820,2.8,149,1011.5,1001.8
2019-10-04 오후 3:16:00,2019-10-04,15,27.6,0,54.3,14.47,29880,3.7,144.3,1011.5,1001.8
2019-10-04 오후 3:17:00,2019-10-04,15,27.7,0,53.4,14.5,29940,3.5,154,1011.6,1001.9
2019-10-04 오후 3:18:00,2019-10-04,15,27.7,0,52.5,14.53,30000,3.8,126.2,1011.5,1001.8
2019-10-04 오후 3:19:00,2019-10-04,15,27.8,0,52.6,14.55,30060,3.4,174.6,1011.5,1001.9
2019-10-04 오후 3:20:00,2019-10-04,15,27.7,0,52.3,14.56,30120,3.9,128.5,1011.6,1001.9
2019-10-04 오후 3:21:00,2019-10-04,15,27.7,0,53,14.57,30180,5,171.7,1011.6,1001.9
2019-10-04 오후 3:22:00,2019-10-04,15,27.5,0,54.6,14.59,30240,4,190.6,1011.6,1001.9
2019-10-04 오후 3:23:00,2019-10-04,15,27.4,0,55.3,14.61,30300,3.8,161.4,1011.6,1001.9
2019-10-04 오후 3:24:00,2019-10-04,15,27.4,0,54.6,14.64,30360,3,205.3,1011.6,1001.9
2019-10-04 오후 3:25:00,2019-10-04,15,27.4,0,54.9,14.66,30420,2.7,183.7,1011.6,1001.9
2019-10-04 오후 3:26:00,2019-10-04,15,27.3,0,55.3,14.69,30480,3,152,1011.6,1001.9
2019-10-04 오후 3:27:00,2019-10-04,15,27.5,0,54.5,14.71,30540,2.7,158.6,1011.6,1001.9
2019-10-04 오후 3:28:00,2019-10-04,15,27.4,0,54.7,14.73,30600,2.4,175.1,1011.6,1001.9
2019-10-04 오후 3:29:00,2019-10-04,15,27.5,0,54.7,14.75,30660,2.8,160.2,1011.7,1002
2019-10-04 오후 3:30:00,2019-10-04,15,27.4,0,52.9,14.78,30720,3.1,184.9,1011.7,1002
2019-10-04 오후 3:31:00,2019-10-04,15,27.6,0,54.4,14.8,30780,2.8,182.1,1011.7,1002
2019-10-04 오후 3:32:00,2019-10-04,15,27.5,0,52.8,14.83,30840,2.7,182.6,1011.6,1001.9
2019-10-04 오후 3:33:00,2019-10-04,15,27.4,0,53.1,14.85,30900,3.2,147.9,1011.7,1002
2019-10-04 오후 3:34:00,2019-10-04,15,27.6,0,53.1,14.88,30960,3.1,177,1011.7,1002
2019-10-04 오후 3:35:00,2019-10-04,15,27.5,0,53.2,14.9,31020,3.3,164.9,1011.6,1001.9
2019-10-04 오후 3:36:00,2019-10-04,15,27.5,0,51.8,14.93,31080,4.3,176.4,1011.6,1001.9
2019-10-04 오후 3:37:00,2019-10-04,15,27.5,0,50.3,14.95,31140,4.2,161.9,1011.6,1001.9
2019-10-04 오후 3:38:00,2019-10-04,15,27.5,0,50.9,14.98,31200,3.3,163,1011.6,1001.9
2019-10-04 오후 3:39:00,2019-10-04,15,27.4,0,50.2,15,31260,4,177.7,1011.6,1001.9
2019-10-04 오후 3:40:00,2019-10-04,15,27.3,0,51.6,15.03,31320,2.9,179.8,1011.6,1001.9
2019-10-04 오후 3:41:00,2019-10-04,15,27.2,0,53,15.05,31380,2.7,192.8,1011.6,1001.9
2019-10-04 오후 3:42:00,2019-10-04,15,27.3,0,51.8,15.07,31440,2.8,128.8,1011.6,1001.9
2019-10-04 오후 3:43:00,2019-10-04,15,27.3,0,52.2,15.09,31500,1.8,184,1011.6,1001.9
2019-10-04 오후 3:44:00,2019-10-04,15,27.3,0,51.2,15.12,31560,2.2,200.1,1011.6,1001.9
2019-10-04 오후 3:45:00,2019-10-04,15,27.4,0,51.5,15.14,31620,2.6,213.5,1011.6,1001.9
2019-10-04 오후 3:46:00,2019-10-04,15,27.4,0,52.5,15.16,31680,3.3,201.3,1011.6,1001.9
2019-10-04 오후 3:47:00,2019-10-04,15,27.4,0,51.4,15.18,31740,4.2,152.4,1011.6,1001.9
2019-10-04 오후 3:48:00,2019-10-04,15,27.5,0,50.6,15.2,31800,3.4,178.9,1011.6,1001.9
2019-10-04 오후 3:49:00,2019-10-04,15,27.4,0,51.6,15.22,31860,4.1,203,1011.6,1001.9
2019-10-04 오후 3:50:00,2019-10-04,15,27.4,0,51.8,15.24,31920,3.9,197.4,1011.6,1001.9
2019-10-04 오후 3:51:00,2019-10-04,15,27.4,0,52.6,15.26,31980,3.7,210,1011.6,1001.9
2019-10-04 오후 3:52:00,2019-10-04,15,27.3,0,52.4,15.28,32040,3.9,213.3,1011.5,1001.8
2019-10-04 오후 3:53:00,2019-10-04,15,27.3,0,52,15.3,32100,3.4,191.5,1011.6,1001.9
2019-10-04 오후 3:54:00,2019-10-04,15,27.3,0,53.2,15.32,32160,3.3,217.8,1011.6,1001.9
2019-10-04 오후 3:55:00,2019-10-04,15,27.2,0,52.7,15.34,32220,3.2,206.1,1011.6,1001.9
2019-10-04 오후 3:56:00,2019-10-04,15,27.2,0,51.9,15.36,32280,3,173.1,1011.5,1001.8
2019-10-04 오후 3:57:00,2019-10-04,15,27.2,0,52.9,15.38,32340,2.9,199.5,1011.5,1001.8
2019-10-04 오후 3:58:00,2019-10-04,15,27.1,0,52.7,15.4,32400,2.8,205.9,1011.5,1001.8
2019-10-04 오후 3:59:00,2019-10-04,15,27.1,0,52.9,15.41,32460,2.9,186.3,1011.5,1001.8
2019-10-04 오후 4:00:00,2019-10-04,16,27.3,0,53.2,15.43,32520,3.1,182.1,1011.5,1001.8
2019-10-04 오후 4:01:00,2019-10-04,16,27.1,0,53.7,15.45,32580,3.2,198.3,1011.5,1001.8
2019-10-04 오후 4:02:00,2019-10-04,16,27.2,0,52.5,15.47,32640,3,194.7,1011.5,1001.8
2019-10-04 오후 4:03:00,2019-10-04,16,27.2,0,52.6,15.49,32700,2.8,208.6,1011.4,1001.7
2019-10-04 오후 4:04:00,2019-10-04,16,27.2,0,52.8,15.5,32760,3.2,201.7,1011.4,1001.7
2019-10-04 오후 4:05:00,2019-10-04,16,27.1,0,52.4,15.52,32820,3.2,173.5,1011.4,1001.7
2019-10-04 오후 4:06:00,2019-10-04,16,27.1,0,52.9,15.54,32880,3.6,180.9,1011.4,1001.7
2019-10-04 오후 4:07:00,2019-10-04,16,27.3,0,52.2,15.56,32940,3.1,144.5,1011.4,1001.7
2019-10-04 오후 4:08:00,2019-10-04,16,27.2,0,51.1,15.58,33000,3.6,152.8,1011.4,1001.7
2019-10-04 오후 4:09:00,2019-10-04,16,27.3,0,52.7,15.59,33060,4.6,168.9,1011.4,1001.7
2019-10-04 오후 4:10:00,2019-10-04,16,27.2,0,52.3,15.61,33120,4,161,1011.4,1001.7
2019-10-04 오후 4:11:00,2019-10-04,16,27.2,0,52.8,15.62,33180,3.6,145.7,1011.4,1001.7
2019-10-04 오후 4:12:00,2019-10-04,16,27.3,0,53.2,15.64,33240,3.6,133.8,1011.5,1001.8
2019-10-04 오후 4:13:00,2019-10-04,16,27.1,0,52.8,15.65,33300,3.3,149.3,1011.5,1001.8
2019-10-04 오후 4:14:00,2019-10-04,16,27.2,0,53.1,15.66,33360,2.5,154.6,1011.5,1001.8
2019-10-04 오후 4:15:00,2019-10-04,16,27.2,0,53.4,15.66,33420,3.4,146.6,1011.5,1001.8
2019-10-04 오후 4:16:00,2019-10-04,16,27.1,0,53.4,15.67,33480,4.9,167.2,1011.5,1001.8
2019-10-04 오후 4:17:00,2019-10-04,16,27.1,0,54.5,15.67,33540,3.3,166.2,1011.5,1001.8
2019-10-04 오후 4:18:00,2019-10-04,16,26.8,0,53.4,15.68,33600,4.4,170.7,1011.5,1001.8
2019-10-04 오후 4:19:00,2019-10-04,16,26.9,0,53.8,15.69,33600,3.7,172,1011.5,1001.8
2019-10-04 오후 4:20:00,2019-10-04,16,26.7,0,55,15.69,33600,2.7,178.6,1011.5,1001.8
2019-10-04 오후 4:21:00,2019-10-04,16,26.7,0,55.8,15.7,33600,3.9,168.4,1011.5,1001.8
2019-10-04 오후 4:22:00,2019-10-04,16,26.5,0,55.2,15.71,33600,2.3,158.3,1011.5,1001.8
2019-10-04 오후 4:23:00,2019-10-04,16,26.6,0,56.1,15.72,33600,3.7,176.5,1011.5,1001.8
2019-10-04 오후 4:24:00,2019-10-04,16,26.4,0,56.2,15.72,33600,4.3,168.6,1011.5,1001.8
2019-10-04 오후 4:25:00,2019-10-04,16,26.4,0,56.4,15.73,33600,2.8,188.7,1011.5,1001.8
2019-10-04 오후 4:26:00,2019-10-04,16,26.3,0,56.2,15.74,33600,3.7,158.1,1011.4,1001.7
2019-10-04 오후 4:27:00,2019-10-04,16,26.4,0,57.4,15.75,33600,3.2,182.4,1011.5,1001.8
2019-10-04 오후 4:28:00,2019-10-04,16,26.2,0,57.2,15.75,33600,3,190.2,1011.5,1001.8
2019-10-04 오후 4:29:00,2019-10-04,16,26.1,0,56.5,15.76,33600,2.4,157.9,1011.4,1001.7
2019-10-04 오후 4:30:00,2019-10-04,16,26.3,0,56.5,15.77,33600,3.3,153.6,1011.5,1001.8
2019-10-04 오후 4:31:00,2019-10-04,16,26.1,0,56.1,15.77,33600,3.4,184,1011.5,1001.8
2019-10-04 오후 4:32:00,2019-10-04,16,26.1,0,56.2,15.78,33600,3,182.6,1011.4,1001.7
2019-10-04 오후 4:33:00,2019-10-04,16,26.1,0,55.9,15.79,33600,2.5,161,1011.4,1001.7
2019-10-04 오후 4:34:00,2019-10-04,16,26.2,0,56.6,15.8,33600,1.9,187.5,1011.4,1001.7
2019-10-04 오후 4:35:00,2019-10-04,16,26.1,0,56.2,15.8,33600,3.3,191.7,1011.4,1001.7
2019-10-04 오후 4:36:00,2019-10-04,16,26.1,0,55.4,15.81,33600,4.2,165.5,1011.4,1001.7
2019-10-04 오후 4:37:00,2019-10-04,16,26.1,0,56.2,15.82,33600,2.8,160.4,1011.4,1001.7
2019-10-04 오후 4:38:00,2019-10-04,16,26.1,0,55.8,15.83,33600,3.9,189.9,1011.5,1001.8
2019-10-04 오후 4:39:00,2019-10-04,16,26,0,56,15.84,33600,3.5,168.2,1011.5,1001.8
2019-10-04 오후 4:40:00,2019-10-04,16,26.1,0,57,15.84,33600,2.5,211.9,1011.5,1001.8
2019-10-04 오후 4:41:00,2019-10-04,16,25.9,0,57.6,15.85,33660,2.9,209.2,1011.5,1001.8
2019-10-04 오후 4:42:00,2019-10-04,16,25.9,0,56.7,15.87,33720,3.5,193.4,1011.5,1001.8
2019-10-04 오후 4:43:00,2019-10-04,16,26,0,56.9,15.87,33780,3.1,186.3,1011.5,1001.8
2019-10-04 오후 4:44:00,2019-10-04,16,25.9,0,56.4,15.88,33840,3.3,173.8,1011.5,1001.8
2019-10-04 오후 4:45:00,2019-10-04,16,25.8,0,56.9,15.89,33900,2.7,167.2,1011.5,1001.8
2019-10-04 오후 4:46:00,2019-10-04,16,26,0,56.8,15.9,33960,4.2,174.8,1011.5,1001.8
2019-10-04 오후 4:47:00,2019-10-04,16,25.9,0,56.6,15.91,34020,4.4,175.6,1011.5,1001.8
2019-10-04 오후 4:48:00,2019-10-04,16,25.8,0,56.5,15.92,34080,4.8,163.9,1011.5,1001.8
2019-10-04 오후 4:49:00,2019-10-04,16,25.9,0,57.1,15.93,34140,4.4,169,1011.5,1001.8
2019-10-04 오후 4:50:00,2019-10-04,16,25.9,0,57.7,15.94,34200,3.9,192.3,1011.5,1001.8
2019-10-04 오후 4:51:00,2019-10-04,16,25.8,0,57.6,15.95,34260,3.5,166.8,1011.5,1001.8
2019-10-04 오후 4:52:00,2019-10-04,16,25.9,0,57.2,15.96,34260,3.8,163,1011.5,1001.8
2019-10-04 오후 4:53:00,2019-10-04,16,25.7,0,57.2,15.97,34320,3.5,173.6,1011.5,1001.8
2019-10-04 오후 4:54:00,2019-10-04,16,25.9,0,57.6,15.98,34380,3.3,193.4,1011.5,1001.8
2019-10-04 오후 4:55:00,2019-10-04,16,25.7,0,58.3,15.99,34440,2.3,168.6,1011.5,1001.8
2019-10-04 오후 4:56:00,2019-10-04,16,25.9,0,58,16,34500,1.1,166.1,1011.5,1001.8
2019-10-04 오후 4:57:00,2019-10-04,16,25.7,0,57.6,16.01,34560,1.7,131,1011.5,1001.8
2019-10-04 오후 4:58:00,2019-10-04,16,25.9,0,57.8,16.01,34620,1.8,190.6,1011.5,1001.8
2019-10-04 오후 4:59:00,2019-10-04,16,25.7,0,57.8,16.02,34680,2.9,208.3,1011.5,1001.8
2019-10-04 오후 5:00:00,2019-10-04,17,25.9,0,57.7,16.03,34740,1.8,187.5,1011.5,1001.8
2019-10-04 오후 5:01:00,2019-10-04,17,25.8,0,57.5,16.04,34800,2.2,160.7,1011.5,1001.8
2019-10-04 오후 5:02:00,2019-10-04,17,25.9,0,57.6,16.04,34860,3.5,117,1011.5,1001.8
2019-10-04 오후 5:03:00,2019-10-04,17,25.9,0,57.6,16.06,34920,2.7,126.8,1011.5,1001.8
2019-10-04 오후 5:04:00,2019-10-04,17,25.7,0,57.4,16.07,34980,2.8,144.4,1011.5,1001.8
2019-10-04 오후 5:05:00,2019-10-04,17,25.9,0,56.4,16.08,35040,3.3,177.3,1011.5,1001.8
2019-10-04 오후 5:06:00,2019-10-04,17,25.9,0,57.4,16.08,35100,2.7,160.6,1011.5,1001.8
2019-10-04 오후 5:07:00,2019-10-04,17,25.9,0,57.9,16.09,35160,2.6,180.9,1011.5,1001.8
2019-10-04 오후 5:08:00,2019-10-04,17,25.9,0,57.7,16.1,35220,2.2,168.8,1011.5,1001.8
2019-10-04 오후 5:09:00,2019-10-04,17,25.9,0,57.6,16.1,35280,1.8,172,1011.5,1001.8
2019-10-04 오후 5:10:00,2019-10-04,17,25.8,0,57.8,16.11,35280,3.1,161.9,1011.5,1001.8
2019-10-04 오후 5:11:00,2019-10-04,17,25.9,0,58.4,16.12,35280,3.4,151.5,1011.5,1001.8
2019-10-04 오후 5:12:00,2019-10-04,17,25.9,0,58.6,16.12,35280,3.9,165.1,1011.5,1001.8
2019-10-04 오후 5:13:00,2019-10-04,17,25.9,0,58.3,16.12,35280,3.3,159.8,1011.4,1001.7
2019-10-04 오후 5:14:00,2019-10-04,17,25.7,0,58.9,16.12,35280,3.6,153.8,1011.5,1001.8
2019-10-04 오후 5:15:00,2019-10-04,17,25.8,0,58.6,16.12,35280,2.9,168.2,1011.5,1001.8
2019-10-04 오후 5:16:00,2019-10-04,17,25.8,0,59,16.14,35280,3.3,132.9,1011.4,1001.7
2019-10-04 오후 5:17:00,2019-10-04,17,25.7,0,59.8,16.14,35280,3.4,129.2,1011.4,1001.7
2019-10-04 오후 5:18:00,2019-10-04,17,25.8,0,60,16.14,35280,2.4,137,1011.4,1001.7
2019-10-04 오후 5:19:00,2019-10-04,17,25.7,0,59.8,16.15,35280,1.8,147.7,1011.4,1001.7
2019-10-04 오후 5:20:00,2019-10-04,17,25.7,0,60.1,16.15,35280,3.3,123.7,1011.5,1001.8
2019-10-04 오후 5:21:00,2019-10-04,17,25.6,0,60.9,16.15,35280,2.2,174.3,1011.5,1001.8
2019-10-04 오후 5:22:00,2019-10-04,17,25.5,0,61.4,16.15,35280,3.3,151.1,1011.6,1001.8
2019-10-04 오후 5:23:00,2019-10-04,17,25.6,0,61.4,16.16,35280,3.2,156.6,1011.5,1001.8
2019-10-04 오후 5:24:00,2019-10-04,17,25.5,0,61.6,16.16,35280,2.7,171.3,1011.6,1001.8
2019-10-04 오후 5:25:00,2019-10-04,17,25.6,0,61.4,16.16,35280,2.5,151.6,1011.5,1001.8
2019-10-04 오후 5:26:00,2019-10-04,17,25.4,0,61.9,16.16,35280,2.4,193.6,1011.6,1001.8
2019-10-04 오후 5:27:00,2019-10-04,17,25.4,0,61.5,16.17,35280,2.4,156.3,1011.7,1001.9
2019-10-04 오후 5:28:00,2019-10-04,17,25.4,0,61.5,16.17,35280,2.5,155.6,1011.7,1001.9
2019-10-04 오후 5:29:00,2019-10-04,17,25.4,0,61.2,16.17,35280,2.7,163.8,1011.7,1001.9
2019-10-04 오후 5:30:00,2019-10-04,17,25.3,0,60.8,16.17,35280,2.4,166.3,1011.7,1001.9
2019-10-04 오후 5:31:00,2019-10-04,17,25.4,0,61.1,16.18,35280,3.1,160.8,1011.7,1001.9
2019-10-04 오후 5:32:00,2019-10-04,17,25.3,0,61,16.18,35280,2.8,150,1011.7,1001.9
2019-10-04 오후 5:33:00,2019-10-04,17,25.3,0,61.3,16.18,35280,1.3,168.7,1011.7,1001.9
2019-10-04 오후 5:34:00,2019-10-04,17,25.2,0,61.6,16.18,35280,3,191.7,1011.7,1001.9
2019-10-04 오후 5:35:00,2019-10-04,17,25.3,0,61.9,16.19,35280,2.8,196.5,1011.7,1001.9
2019-10-04 오후 5:36:00,2019-10-04,17,25.3,0,62.1,16.19,35280,2.5,201.2,1011.7,1001.9
2019-10-04 오후 5:37:00,2019-10-04,17,25.3,0,62.2,16.19,35280,2,190.7,1011.7,1001.9
2019-10-04 오후 5:38:00,2019-10-04,17,25.3,0,62.2,16.2,35280,2.2,199.4,1011.7,1001.9
2019-10-04 오후 5:39:00,2019-10-04,17,25.2,0,62.4,16.2,35280,1.7,202.7,1011.7,1001.9
2019-10-04 오후 5:40:00,2019-10-04,17,25.3,0,62.3,16.2,35280,1.5,163.8,1011.7,1001.9
2019-10-04 오후 5:41:00,2019-10-04,17,25.2,0,62.6,16.2,35280,1.6,192.4,1011.8,1002
2019-10-04 오후 5:42:00,2019-10-04,17,25.2,0,62.1,16.2,35280,1.4,175.2,1011.7,1001.9
2019-10-04 오후 5:43:00,2019-10-04,17,25.1,0,62.3,16.2,35280,1.8,150,1011.7,1001.9
2019-10-04 오후 5:44:00,2019-10-04,17,25.2,0,62.8,16.2,35280,1.8,166.6,1011.8,1002
2019-10-04 오후 5:45:00,2019-10-04,17,25.2,0,62.7,16.2,35280,2.4,129.1,1011.8,1002
2019-10-04 오후 5:46:00,2019-10-04,17,25.2,0,62.9,16.2,35280,2.7,184.7,1011.8,1002
2019-10-04 오후 5:47:00,2019-10-04,17,25.2,0,62.7,16.2,35280,2.5,185.9,1011.8,1002
2019-10-04 오후 5:48:00,2019-10-04,17,25.1,0,62.8,16.21,35280,3.2,151.9,1011.8,1002
2019-10-04 오후 5:49:00,2019-10-04,17,25.2,0,62.8,16.21,35280,2.3,163.6,1011.8,1002
2019-10-04 오후 5:50:00,2019-10-04,17,25.1,0,62,16.21,35280,3,160.5,1011.8,1002
2019-10-04 오후 5:51:00,2019-10-04,17,25.1,0,62.1,16.21,35280,2.9,150.2,1011.9,1002.1
2019-10-04 오후 5:52:00,2019-10-04,17,25.1,0,61.5,16.21,35280,4.1,151,1011.9,1002.1
2019-10-04 오후 5:53:00,2019-10-04,17,25.1,0,61.4,16.21,35280,3,162.1,1011.8,1002
2019-10-04 오후 5:54:00,2019-10-04,17,25,0,61.8,16.21,35280,3.3,146.5,1011.9,1002.1
2019-10-04 오후 5:55:00,2019-10-04,17,25,0,61.8,16.23,35280,3.7,139.1,1011.9,1002.1
2019-10-04 오후 5:56:00,2019-10-04,17,25,0,61.7,16.23,35280,2.4,175.2,1011.9,1002.1
2019-10-04 오후 5:57:00,2019-10-04,17,25,0,61.9,16.23,35280,2.1,180.3,1011.9,1002.1
2019-10-04 오후 5:58:00,2019-10-04,17,25,0,62.2,16.23,35280,1.7,177.5,1011.9,1002.1
2019-10-04 오후 5:59:00,2019-10-04,17,25,0,62.3,16.23,35280,2.7,195.8,1011.9,1002.1
2019-10-04 오후 6:00:00,2019-10-04,18,24.9,0,63,16.23,35280,2.3,170.9,1011.9,1002.1
2019-10-04 오후 6:01:00,2019-10-04,18,25,0,63.1,16.23,35280,1.6,188.9,1011.9,1002.1
2019-10-04 오후 6:02:00,2019-10-04,18,24.9,0,63.4,16.23,35280,2.3,198.6,1011.9,1002.1
2019-10-04 오후 6:03:00,2019-10-04,18,24.9,0,63.4,16.23,35280,2,205.3,1011.9,1002.1
2019-10-04 오후 6:04:00,2019-10-04,18,25,0,63.4,16.23,35280,1.5,176.4,1011.9,1002.1
2019-10-04 오후 6:05:00,2019-10-04,18,24.9,0,63.3,16.23,35280,1.2,183.8,1011.9,1002.1
2019-10-04 오후 6:06:00,2019-10-04,18,24.9,0,63.5,16.23,35280,0.9,174,1011.9,1002.1
2019-10-04 오후 6:07:00,2019-10-04,18,24.9,0,63.9,16.23,35280,1.8,209.4,1011.9,1002.1
2019-10-04 오후 6:08:00,2019-10-04,18,24.8,0,64.5,16.23,35280,1.9,210.6,1011.9,1002.1
2019-10-04 오후 6:09:00,2019-10-04,18,24.8,0,64.9,16.23,35280,2,216.9,1011.9,1002.1
2019-10-04 오후 6:10:00,2019-10-04,18,24.7,0,65.2,16.23,35280,2,212.5,1011.7,1002
2019-10-04 오후 6:11:00,2019-10-04,18,24.7,0,65.5,16.23,35280,1.6,203.4,1011.7,1002
2019-10-04 오후 6:12:00,2019-10-04,18,24.8,0,65.9,16.23,35280,1.8,194.5,1011.8,1002
2019-10-04 오후 6:13:00,2019-10-04,18,24.7,0,65.9,16.23,35280,1.4,199,1011.7,1002
2019-10-04 오후 6:14:00,2019-10-04,18,24.7,0,65.7,16.23,35280,1.1,197.2,1011.7,1002
2019-10-04 오후 6:15:00,2019-10-04,18,24.7,0,65.7,16.23,35280,1.3,199.4,1011.7,1002
2019-10-04 오후 6:16:00,2019-10-04,18,24.6,0,66.1,16.23,35280,1.5,186.6,1011.7,1002
